Word,Rank,Freqency
hammothdor,32757,4.68E-07
peacefulness,32758,4.68E-07
frank.--go,32759,4.68E-07
vitus,32760,4.68E-07
tremendousness,32761,4.68E-07
howre,32762,4.68E-07
there!--let's,32763,4.68E-07
breeze--however,32764,4.68E-07
quicksilver,32765,4.68E-07
login,32766,4.68E-07
rad's,32767,4.68E-07
oary,32768,4.68E-07
ooman,32769,4.68E-07
keg,32770,4.68E-07
sorry--miss,32771,4.68E-07
policie,32772,4.68E-07
kelpy,32773,4.68E-07
hatchet-side,32774,4.68E-07
wanding,32775,4.68E-07
maruels,32776,4.68E-07
donwell--some,32777,4.68E-07
pathfinder,32778,4.68E-07
cieling,32779,4.68E-07
take--and,32780,4.68E-07
healthily,32781,4.68E-07
uncaptured,32782,4.68E-07
foretelling,32783,4.68E-07
compulsatiue,32784,4.68E-07
them;--an,32785,4.68E-07
malcontents,32786,4.68E-07
substitution,32787,4.68E-07
82:02:00,32788,4.68E-07
pleasure-boat,32789,4.68E-07
manservants,32790,4.68E-07
shimronites,32791,4.68E-07
maoch,32792,4.68E-07
letter;--she,32793,4.68E-07
mebunnai,32794,4.68E-07
awe-striking,32795,4.68E-07
17:49,32796,4.68E-07
west-bred,32797,4.68E-07
account?--i,32798,4.68E-07
jeezerites,32799,4.68E-07
ocean-stream,32800,4.68E-07
day--that,32801,4.68E-07
seethed,32802,4.68E-07
injuring,32803,4.68E-07
pigeon-pies,32804,4.68E-07
enterprisest,32805,4.68E-07
croakes,32806,4.68E-07
liquor;--the,32807,4.68E-07
slipperiness,32808,4.68E-07
chileab,32809,4.68E-07
"him--""take",32810,4.68E-07
nippers,32811,4.68E-07
no--yes--here,32812,4.68E-07
psychologist,32813,4.68E-07
jewish,32814,4.68E-07
tears)--but,32815,4.68E-07
grey-haired,32816,4.68E-07
unfathered,32817,4.68E-07
grant--you,32818,4.68E-07
flambeaux,32819,4.68E-07
on!--so,32820,4.68E-07
ouse,32821,4.68E-07
munitions,32822,4.68E-07
mauls,32823,4.68E-07
jointing,32824,4.68E-07
sustains,32825,4.68E-07
gneiss,32826,4.68E-07
ozone,32827,4.68E-07
priory,32828,4.68E-07
"it--""ho",32829,4.68E-07
engineer--very,32830,4.68E-07
defendest,32831,4.68E-07
smarterer,32832,4.68E-07
act's,32833,4.68E-07
ampstead,32834,4.68E-07
gesham,32835,4.68E-07
afraid:--but,32836,4.68E-07
pointedly--and,32837,4.68E-07
word--but,32838,4.68E-07
poultry-yards,32839,4.68E-07
envieth,32840,4.68E-07
wood-duck,32841,4.68E-07
avail?--was,32842,4.68E-07
platonist,32843,4.68E-07
reuisits,32844,4.68E-07
yellow-hammers,32845,4.68E-07
cape-cod-man,32846,4.68E-07
zebulunites,32847,4.68E-07
undrawn,32848,4.68E-07
rejoicest,32849,4.68E-07
mourner--only,32850,4.68E-07
chase--second,32851,4.68E-07
bride--i,32852,4.68E-07
114:07:00,32853,4.68E-07
mock'd,32854,4.68E-07
"10,440",32855,4.68E-07
for--enough,32856,4.68E-07
weakness--but,32857,4.68E-07
deck--now,32858,4.68E-07
144:07:00,32859,4.68E-07
28:58:00,32860,4.68E-07
herself.--in,32861,4.68E-07
high-bred,32862,4.68E-07
neck-slue,32863,4.68E-07
cabin-compass,32864,4.68E-07
conjecture--aye,32865,4.68E-07
sorowes,32866,4.68E-07
miser-merman,32867,4.68E-07
69:33:00,32868,4.68E-07
lign,32869,4.68E-07
there--yet,32870,4.68E-07
elsenour,32871,4.68E-07
al-fresco,32872,4.68E-07
circle--but,32873,4.68E-07
hild,32874,4.68E-07
tastiest,32875,4.68E-07
cool--cool,32876,4.68E-07
emulating,32877,4.68E-07
a-preaching,32878,4.68E-07
option,32879,4.68E-07
over-salt,32880,4.68E-07
solaces,32881,4.68E-07
play-wearied,32882,4.68E-07
innumerous,32883,4.68E-07
weathers,32884,4.68E-07
domesticke,32885,4.68E-07
hip-strength,32886,4.68E-07
courier-brigand,32887,4.68E-07
me!--keep,32888,4.68E-07
ninny,32889,4.68E-07
drowns,32890,4.68E-07
saltcellar,32891,4.68E-07
whay-face,32892,4.68E-07
"composure--""there",32893,4.68E-07
confiding--everything,32894,4.68E-07
remembrance!--my,32895,4.68E-07
war-drum,32896,4.68E-07
mast-head--keep,32897,4.68E-07
28:47:00,32898,4.68E-07
hair-powders,32899,4.68E-07
relic--i,32900,4.68E-07
foulness,32901,4.68E-07
mrs--with,32902,4.68E-07
dingily,32903,4.68E-07
curt,32904,4.68E-07
smarts,32905,4.68E-07
bowl-like,32906,4.68E-07
morbific,32907,4.68E-07
chattahoochee,32908,4.68E-07
screw-drivers,32909,4.68E-07
0.959722222,32910,4.68E-07
hoshaphat,32911,4.68E-07
he-festivals,32912,4.68E-07
unmuzzled,32913,4.68E-07
now?--didn't,32914,4.68E-07
sabbatarian,32915,4.68E-07
33:41:00,32916,4.68E-07
me--down,32917,4.68E-07
pileha,32918,4.68E-07
74:03:00,32919,4.68E-07
102:11:00,32920,4.68E-07
grandfather's,32921,4.68E-07
then!--and,32922,4.68E-07
suds,32923,4.68E-07
warriors--hector,32924,4.68E-07
menagerie,32925,4.68E-07
cautions,32926,4.68E-07
with-holds,32927,4.68E-07
dismounted;--she,32928,4.68E-07
without--maybe,32929,4.68E-07
month--merely,32930,4.68E-07
exhumed,32931,4.68E-07
90:08:00,32932,4.68E-07
selfe-slaughter,32933,4.68E-07
charlemagne's,32934,4.68E-07
lieve,32935,4.68E-07
entire--not,32936,4.68E-07
boatheader,32937,4.68E-07
not.--it,32938,4.68E-07
brewery-men,32939,4.68E-07
112:03:00,32940,4.68E-07
73:18:00,32941,4.68E-07
77:10:00,32942,4.68E-07
life-buoys,32943,4.68E-07
till--but,32944,4.68E-07
inventer,32945,4.68E-07
sideways-darting,32946,4.68E-07
set--all,32947,4.68E-07
106:14:00,32948,4.68E-07
fishing-nets,32949,4.68E-07
room-shadows,32950,4.68E-07
crueltie,32951,4.68E-07
child--it,32952,4.68E-07
dannah,32953,4.68E-07
mainour,32954,4.68E-07
lonesomely,32955,4.68E-07
haunches,32956,4.68E-07
sybstance,32957,4.68E-07
prattled,32958,4.68E-07
hows,32959,4.68E-07
lancers,32960,4.68E-07
shriek'd,32961,4.68E-07
aziza,32962,4.68E-07
lebbaeus,32963,4.68E-07
perfect-model'd,32964,4.68E-07
piggin,32965,4.68E-07
sancturize,32966,4.68E-07
ripply,32967,4.68E-07
nere,32968,4.68E-07
descendeth,32969,4.68E-07
methodical,32970,4.68E-07
104:23:00,32971,4.68E-07
bragging,32972,4.68E-07
tartary,32973,4.68E-07
duo,32974,4.68E-07
designates,32975,4.68E-07
sea-sound,32976,4.68E-07
fleeced,32977,4.68E-07
dehumanised,32978,4.68E-07
iourney,32979,4.68E-07
bringer,32980,4.68E-07
adjoined,32981,4.68E-07
thunder-clouds,32982,4.68E-07
aery-light,32983,4.68E-07
reservoirs,32984,4.68E-07
"susan--""my",32985,4.68E-07
life-buoy--a,32986,4.68E-07
ourang-outang,32987,4.68E-07
harems,32988,4.68E-07
bepatched,32989,4.68E-07
intimidated,32990,4.68E-07
high-flung,32991,4.68E-07
sun-tan,32992,4.68E-07
views--their,32993,4.68E-07
cheerful-tempered,32994,4.68E-07
harms,32995,4.68E-07
infecting,32996,4.68E-07
farces--though,32997,4.68E-07
tackles--a,32998,4.68E-07
cymbal,32999,4.68E-07
half-year,33000,4.68E-07
startle,33001,4.68E-07
contemplations,33002,4.68E-07
"real,--like",33003,4.68E-07
organe,33004,4.68E-07
superabundant,33005,4.68E-07
cockpits,33006,4.68E-07
hees,33007,4.68E-07
german--the,33008,4.68E-07
enforcement,33009,4.68E-07
136:12:00,33010,4.68E-07
10000,33011,4.68E-07
unending,33012,4.68E-07
minute's,33013,4.68E-07
smooths,33014,4.68E-07
corporals,33015,4.68E-07
prefix,33016,4.68E-07
huswife,33017,4.68E-07
peerelesse,33018,4.68E-07
couriers,33019,4.68E-07
eshkalonites,33020,4.68E-07
mouth--i,33021,4.68E-07
blindfolded,33022,4.68E-07
cactus,33023,4.68E-07
self-submission,33024,4.68E-07
number--leaving,33025,4.68E-07
spout--whether,33026,4.68E-07
nerue,33027,4.68E-07
joezer,33028,4.68E-07
her--to,33029,4.68E-07
labor's,33030,4.68E-07
saylor,33031,4.68E-07
01:56,33032,4.68E-07
do--no,33033,4.68E-07
ascanse,33034,4.68E-07
banner-staves--you,33035,4.68E-07
captiues,33036,4.68E-07
hakkoz,33037,4.68E-07
job--coming,33038,4.68E-07
99:03:00,33039,4.68E-07
disbelieved,33040,4.68E-07
life-preservers,33041,4.68E-07
yellow-blue,33042,4.68E-07
overruling,33043,4.68E-07
gentrie,33044,4.68E-07
ago--that,33045,4.68E-07
another.--it,33046,4.68E-07
harem's,33047,4.68E-07
aziel,33048,4.68E-07
brained,33049,4.68E-07
98:06:00,33050,4.68E-07
scowls,33051,4.68E-07
blackling,33052,4.68E-07
limbed,33053,4.68E-07
arranger,33054,4.68E-07
bamboozle,33055,4.68E-07
oppositions,33056,4.68E-07
raphu,33057,4.68E-07
dependence--and,33058,4.68E-07
45:27:00,33059,4.68E-07
justness,33060,4.68E-07
never-broken,33061,4.68E-07
bargaine,33062,4.68E-07
whales--a,33063,4.68E-07
nantucket-born,33064,4.68E-07
melatiah,33065,4.68E-07
inadequately,33066,4.68E-07
switch,33067,4.68E-07
119:99,33068,4.68E-07
hatful,33069,4.68E-07
capricorn,33070,4.68E-07
mutines,33071,4.68E-07
gamul,33072,4.68E-07
that?--down,33073,4.68E-07
fugue,33074,4.68E-07
steam-engines,33075,4.68E-07
"then,--epaminondas",33076,4.68E-07
heires,33077,4.68E-07
honey-bees,33078,4.68E-07
103:07:00,33079,4.68E-07
boat--mr,33080,4.68E-07
twenty-three,33081,4.68E-07
butter--twenty,33082,4.68E-07
vnassayleable,33083,4.68E-07
timeliest,33084,4.68E-07
anchyses,33085,4.68E-07
philippics,33086,4.68E-07
pigeon's,33087,4.68E-07
neerely,33088,4.68E-07
milky-white,33089,4.68E-07
time--yes,33090,4.68E-07
crux,33091,4.68E-07
body!--and,33092,4.68E-07
is--revolting,33093,4.68E-07
predominating,33094,4.68E-07
blue-fish,33095,4.68E-07
shoulder-side,33096,4.68E-07
106,33097,4.68E-07
rote,33098,4.68E-07
this--the,33099,4.68E-07
all-knowing,33100,4.68E-07
milky-ways,33101,4.68E-07
gaily-ribboned,33102,4.68E-07
nasce,33103,4.68E-07
home--nothing,33104,4.68E-07
ethbaal,33105,4.68E-07
touched;--at,33106,4.68E-07
wisconsinese,33107,4.68E-07
posh,33108,4.68E-07
left--that,33109,4.68E-07
appropriating,33110,4.68E-07
exacteth,33111,4.68E-07
ship--forgetful,33112,4.68E-07
forty-five,33113,4.68E-07
roarings,33114,4.68E-07
unbind,33115,4.68E-07
feeding-ground,33116,4.68E-07
clambering,33117,4.68E-07
patentees,33118,4.68E-07
baptizest,33119,4.68E-07
strow,33120,4.68E-07
sweet-breath'd,33121,4.68E-07
saw--thou,33122,4.68E-07
pollux,33123,4.68E-07
muse;--i,33124,4.68E-07
her.--have,33125,4.68E-07
jehoshua,33126,4.68E-07
nephew;--but,33127,4.68E-07
greenwich,33128,4.68E-07
hesitating--it,33129,4.68E-07
moralist,33130,4.68E-07
sky-sign,33131,4.68E-07
ceasd,33132,4.68E-07
119:34:00,33133,4.68E-07
armie,33134,4.68E-07
86:04:00,33135,4.68E-07
favourite--always,33136,4.68E-07
selfishness--without,33137,4.68E-07
shopfronts,33138,4.68E-07
gold-hunters,33139,4.68E-07
maralah,33140,4.68E-07
reaks,33141,4.68E-07
title--well,33142,4.68E-07
lesson-books,33143,4.68E-07
people--friendly,33144,4.68E-07
abdication,33145,4.68E-07
way--cut,33146,4.68E-07
footprints,33147,4.68E-07
departing--saddles,33148,4.68E-07
disputers,33149,4.68E-07
disarrayed,33150,4.68E-07
vsurpe,33151,4.68E-07
canting,33152,4.68E-07
vpmost,33153,4.68E-07
not--yet,33154,4.68E-07
shippe,33155,4.68E-07
dawdled,33156,4.68E-07
shardes,33157,4.68E-07
144:03:00,33158,4.68E-07
cry-out,33159,4.68E-07
fiat,33160,4.68E-07
arkansian,33161,4.68E-07
deafer,33162,4.68E-07
60:22:00,33163,4.68E-07
bridle-bitts,33164,4.68E-07
thel's,33165,4.68E-07
rose-red,33166,4.68E-07
aleak,33167,4.68E-07
somersetshire.--i,33168,4.68E-07
drawback--except,33169,4.68E-07
well;--if,33170,4.68E-07
jamlech,33171,4.68E-07
73:26:00,33172,4.68E-07
repulsively,33173,4.68E-07
maudlin,33174,4.68E-07
padding,33175,4.68E-07
pride--the,33176,4.68E-07
cranium,33177,4.68E-07
mechanicall,33178,4.68E-07
sixeteene,33179,4.68E-07
herself--or,33180,4.68E-07
fall'n,33181,4.68E-07
intensities,33182,4.68E-07
retain'd,33183,4.68E-07
placards,33184,4.68E-07
shuffle,33185,4.68E-07
dreadful!--my,33186,4.68E-07
whiteness--though,33187,4.68E-07
unsearched,33188,4.68E-07
mould--crutches,33189,4.68E-07
damme,33190,4.68E-07
gollywog,33191,4.68E-07
shinab,33192,4.68E-07
loathsomely,33193,4.68E-07
0.625694444,33194,4.68E-07
conn'd,33195,4.68E-07
144:15:00,33196,4.68E-07
fruite,33197,4.68E-07
excluding,33198,4.68E-07
head-singer,33199,4.68E-07
gurbaal,33200,4.68E-07
missent,33201,4.68E-07
chambermaids,33202,4.68E-07
zaanannim,33203,4.68E-07
gunsmith's,33204,4.68E-07
come!--finsbury's,33205,4.68E-07
is.--what,33206,4.68E-07
80:11:00,33207,4.68E-07
abodest,33208,4.68E-07
actress's,33209,4.68E-07
out-run,33210,4.68E-07
mortification--but,33211,4.68E-07
east-south-east--which,33212,4.68E-07
mobilize,33213,4.68E-07
half-drowned,33214,4.68E-07
mortar-boards,33215,4.68E-07
atarothaddar,33216,4.68E-07
verges,33217,4.68E-07
pig-iron,33218,4.68E-07
tea-cosies,33219,4.68E-07
strong-brawn'd,33220,4.68E-07
supposall,33221,4.68E-07
hore,33222,4.68E-07
quick-folded,33223,4.68E-07
emma.--you,33224,4.68E-07
wolly,33225,4.68E-07
tracings-out,33226,4.68E-07
hesitates,33227,4.68E-07
unlightsome,33228,4.68E-07
unpainted,33229,4.68E-07
refinements,33230,4.68E-07
manrico's,33231,4.68E-07
motheaten,33232,4.68E-07
layn,33233,4.68E-07
unpretty,33234,4.68E-07
unindented,33235,4.68E-07
143:03:00,33236,4.68E-07
genera,33237,4.68E-07
ride.--yes.--he,33238,4.68E-07
sea-gudgeon,33239,4.68E-07
prowled,33240,4.68E-07
old-age,33241,4.68E-07
theeues,33242,4.68E-07
jaw--being,33243,4.68E-07
all--war,33244,4.68E-07
perswasion,33245,4.68E-07
barnacle,33246,4.68E-07
unstranded,33247,4.68E-07
satisfied--our,33248,4.68E-07
persuaded--miss,33249,4.68E-07
82:01:00,33250,4.68E-07
conceald,33251,4.68E-07
duds,33252,4.68E-07
fish--what,33253,4.68E-07
infamed,33254,4.68E-07
now.--birth,33255,4.68E-07
0.352083333,33256,4.68E-07
parrys,33257,4.68E-07
east--america,33258,4.68E-07
circlet,33259,4.68E-07
see's,33260,4.68E-07
joy-childlessness,33261,4.68E-07
returned!--and,33262,4.68E-07
mississippies,33263,4.68E-07
pass-word,33264,4.68E-07
indeed--her,33265,4.68E-07
naum,33266,4.68E-07
unsucked,33267,4.68E-07
followedst,33268,4.68E-07
sallies,33269,4.68E-07
97:01:00,33270,4.68E-07
flower-market,33271,4.68E-07
fertilising,33272,4.68E-07
tiger-lilies--what,33273,4.68E-07
walles,33274,4.68E-07
interspers'd--the,33275,4.68E-07
discriminations,33276,4.68E-07
hyes,33277,4.68E-07
whaleboning,33278,4.68E-07
dissolv'd,33279,4.68E-07
them--at,33280,4.68E-07
flatterers?--does,33281,4.68E-07
"marlborough!""--cried",33282,4.68E-07
boastest,33283,4.68E-07
89:42:00,33284,4.68E-07
pyrrho,33285,4.68E-07
onion,33286,4.68E-07
eh?--hast,33287,4.68E-07
jasiel,33288,4.68E-07
soldan's,33289,4.68E-07
reme[m]ber,33290,4.68E-07
mind;--and,33291,4.68E-07
quaternions,33292,4.68E-07
interested--but,33293,4.68E-07
halfepeny,33294,4.68E-07
hooroosh,33295,4.68E-07
"beaufet--""mrs",33296,4.68E-07
norse,33297,4.68E-07
meglio,33298,4.68E-07
republica,33299,4.68E-07
ab,33300,4.68E-07
scatter-brained,33301,4.68E-07
all--his,33302,4.68E-07
birzavith,33303,4.68E-07
lorn--(not,33304,4.68E-07
135:06:00,33305,4.68E-07
months!--and,33306,4.68E-07
ripper,33307,4.68E-07
parade--a,33308,4.68E-07
entertaine,33309,4.68E-07
superciliously,33310,4.68E-07
within--a,33311,4.68E-07
jahziel,33312,4.68E-07
crab-bubbles,33313,4.68E-07
foretruck,33314,4.68E-07
"hammock--""i",33315,4.68E-07
buddhism,33316,4.68E-07
anise,33317,4.68E-07
discerner,33318,4.68E-07
eckermann's,33319,4.68E-07
cross-purposes,33320,4.68E-07
antichrists,33321,4.68E-07
virtuously,33322,4.68E-07
xxv,33323,4.68E-07
woe-entangled,33324,4.68E-07
queenly,33325,4.68E-07
rawe,33326,4.68E-07
near-by,33327,4.68E-07
retrospects,33328,4.68E-07
inherits,33329,4.68E-07
"again,--self-important",33330,4.68E-07
neah,33331,4.68E-07
meat--for,33332,4.68E-07
things--however,33333,4.68E-07
did--cheerfully,33334,4.68E-07
gift--a,33335,4.68E-07
him--swore,33336,4.68E-07
conditioned,33337,4.68E-07
mowes,33338,4.68E-07
unneeded,33339,4.68E-07
"nothing.--""you",33340,4.68E-07
hurleth,33341,4.68E-07
account--she,33342,4.68E-07
69,33343,4.68E-07
work--that's,33344,4.68E-07
passed.--i,33345,4.68E-07
trays,33346,4.68E-07
scrutinizing,33347,4.68E-07
customer--unrolled,33348,4.68E-07
frore,33349,4.68E-07
affayre,33350,4.68E-07
biographical,33351,4.68E-07
unquestioning,33352,4.68E-07
tunbridge,33353,4.68E-07
end],33354,4.68E-07
contriuing,33355,4.68E-07
remains--and,33356,4.68E-07
operator's,33357,4.68E-07
114:04:00,33358,4.68E-07
happy--and,33359,4.68E-07
throuble,33360,4.68E-07
71:13:00,33361,4.68E-07
certainly--and,33362,4.68E-07
thee-ward,33363,4.68E-07
artificially,33364,4.68E-07
blurt,33365,4.68E-07
bewaileth,33366,4.68E-07
magnetick,33367,4.68E-07
packer's,33368,4.68E-07
parodied,33369,4.68E-07
step-ladder,33370,4.68E-07
distracting,33371,4.68E-07
vermonters,33372,4.68E-07
statutory,33373,4.68E-07
surfeited,33374,4.68E-07
subscribes,33375,4.68E-07
119:29:00,33376,4.68E-07
fiend-like,33377,4.68E-07
pelts,33378,4.68E-07
igominy,33379,4.68E-07
straitest,33380,4.68E-07
uncheck'd,33381,4.68E-07
saw-mill,33382,4.68E-07
jabal,33383,4.68E-07
saukara,33384,4.68E-07
izeharites,33385,4.68E-07
wiselier,33386,4.68E-07
109:13:00,33387,4.68E-07
tenderness!--is,33388,4.68E-07
moon-struck,33389,4.68E-07
45:28:00,33390,4.68E-07
theban,33391,4.68E-07
weareth,33392,4.68E-07
again--gunwale,33393,4.68E-07
teeth-gnashing,33394,4.68E-07
recollect?--harriet,33395,4.68E-07
64:12:00,33396,4.68E-07
plainlier,33397,4.68E-07
argyllshire,33398,4.68E-07
diuellish,33399,4.68E-07
result--the,33400,4.68E-07
calamitous,33401,4.68E-07
preciousness,33402,4.68E-07
superiorities,33403,4.68E-07
it.--aye,33404,4.68E-07
dredging,33405,4.68E-07
unsmoothable,33406,4.68E-07
ecclipse,33407,4.68E-07
repeateth,33408,4.68E-07
tea-kettles,33409,4.68E-07
sawcie,33410,4.68E-07
seed's,33411,4.68E-07
shiphtan,33412,4.68E-07
trauaile,33413,4.68E-07
babylonish,33414,4.68E-07
scamps,33415,4.68E-07
persuaders,33416,4.68E-07
battle-ship,33417,4.68E-07
dead-like,33418,4.68E-07
albicore,33419,4.68E-07
starling,33420,4.68E-07
jaroah,33421,4.68E-07
glib,33422,4.68E-07
dugge,33423,4.68E-07
91:13:00,33424,4.68E-07
everyway,33425,4.68E-07
scragg,33426,4.68E-07
119:136,33427,4.68E-07
unattempted,33428,4.68E-07
withdrawnness,33429,4.68E-07
farrow,33430,4.68E-07
reverberate,33431,4.68E-07
patter,33432,4.68E-07
eglaim,33433,4.68E-07
sorek,33434,4.68E-07
double-darbies,33435,4.68E-07
thick-woven,33436,4.68E-07
frolicsome,33437,4.68E-07
murdrous,33438,4.68E-07
curd,33439,4.68E-07
aphekah,33440,4.68E-07
jago,33441,4.68E-07
stupendous,33442,4.68E-07
physiologist,33443,4.68E-07
each--evolv'd,33444,4.68E-07
unforseen,33445,4.68E-07
monstrousest,33446,4.68E-07
birthday--why,33447,4.68E-07
adioyn'd,33448,4.68E-07
blamest,33449,4.68E-07
fight--and,33450,4.68E-07
miaouw,33451,4.68E-07
cushan,33452,4.68E-07
yes--a,33453,4.68E-07
137:01:00,33454,4.68E-07
willeth,33455,4.68E-07
seem'st,33456,4.68E-07
siphons,33457,4.68E-07
indulgences,33458,4.68E-07
incenses,33459,4.68E-07
obliging!--but,33460,4.68E-07
fellow-prisoners,33461,4.68E-07
imaginist,33462,4.68E-07
addan,33463,4.68E-07
backer,33464,4.68E-07
myself--except,33465,4.68E-07
unstay'd,33466,4.68E-07
comrade--not,33467,4.68E-07
saying--at,33468,4.68E-07
84:02:00,33469,4.68E-07
1855,33470,4.68E-07
you.--deceived,33471,4.68E-07
day--what,33472,4.68E-07
kind'st,33473,4.68E-07
busying,33474,4.68E-07
schopenhauer,33475,4.68E-07
shiphmite,33476,4.68E-07
belayed,33477,4.68E-07
foile,33478,4.68E-07
worship!--i,33479,4.68E-07
constituting,33480,4.68E-07
brother-officers,33481,4.68E-07
full-blown,33482,4.68E-07
chapt,33483,4.68E-07
verities,33484,4.68E-07
triple-row,33485,4.68E-07
03:55,33486,4.68E-07
"eyes,--""blue",33487,4.68E-07
relents,33488,4.68E-07
0.961805556,33489,4.68E-07
unharmed--while,33490,4.68E-07
tinking,33491,4.68E-07
adust,33492,4.68E-07
battersby's,33493,4.68E-07
south-westward,33494,4.68E-07
aboriginalness,33495,4.68E-07
tebaliah,33496,4.68E-07
pecan-trees,33497,4.68E-07
vigils,33498,4.68E-07
105:07:00,33499,4.68E-07
progressed,33500,4.68E-07
unsuffusing,33501,4.68E-07
unsourced,33502,4.68E-07
auouches,33503,4.68E-07
indeed;--i,33504,4.68E-07
emma--cannot,33505,4.68E-07
nebula,33506,4.68E-07
73:10:00,33507,4.68E-07
hebrewess,33508,4.68E-07
hog,33509,4.68E-07
drabbest,33510,4.68E-07
spats,33511,4.68E-07
ohioan's,33512,4.68E-07
1787,33513,4.68E-07
astonishing!--no,33514,4.68E-07
commodity,33515,4.68E-07
apprentice-boys,33516,4.68E-07
stimulative,33517,4.68E-07
joneses,33518,4.68E-07
modern--emblem,33519,4.68E-07
"this,--a",33520,4.68E-07
savantism,33521,4.68E-07
prevenient,33522,4.68E-07
vibrant,33523,4.68E-07
sarsechim,33524,4.68E-07
queerness,33525,4.68E-07
berry-brown,33526,4.68E-07
upon--i,33527,4.68E-07
73:05:00,33528,4.68E-07
deferments,33529,4.68E-07
raftsman,33530,4.68E-07
evergreens,33531,4.68E-07
shagge-ear'd,33532,4.68E-07
108:03:00,33533,4.68E-07
razors,33534,4.68E-07
reassuring,33535,4.68E-07
all--they,33536,4.68E-07
83:14:00,33537,4.68E-07
overrun,33538,4.68E-07
145:04:00,33539,4.68E-07
fasces,33540,4.68E-07
